id,name,location,cuisine,avg_cost_for_two,rating,budget_band
new-sagar-fast-food::rajajinagar,New Sagar Fast Food,rajajinagar,"south indian, north indian",450.0,3.6,low
opel-lounge::yeshwantpur,Opel Lounge,yeshwantpur,"finger food, chinese, north indian",700.0,3.2,low
davanagere-benne-dosa::yeshwantpur,Davanagere Benne Dosa,yeshwantpur,south indian,100.0,3.3,low
madhura::yeshwantpur,Madhura,yeshwantpur,"north indian, chinese",750.0,3.7,low
ambika-vegetarian-hotel::rajajinagar,Ambika Vegetarian Hotel,rajajinagar,"north indian, fast food",500.0,3.7,low
ottetumba-veg-non-veg-restaurant::rajajinagar,Ottetumba Veg & Non Veg Restaurant,rajajinagar,"north indian, chinese, biryani",550.0,3.3,low
aramane-brundavan::rajajinagar,Aramane Brundavan,rajajinagar,"chinese, north indian, south indian, fast food",450.0,3.3,low
indira-canteen::rajajinagar,Indira Canteen,rajajinagar,south indian,300.0,3.3,low
makaranda::yeshwantpur,Makaranda,yeshwantpur,"north indian, chinese, south indian, mughlai",750.0,3.5,low
soundarya-military-hotel::rajajinagar,Soundarya Military Hotel,rajajinagar,south indian,200.0,3.8,low
vishwa-brahmin-s-cafe::rajajinagar,Vishwa Brahmin's Cafe,rajajinagar,south indian,100.0,3.7,low
hot-coffee::rajajinagar,Hot Coffee,rajajinagar,"south indian, chinese, beverages",150.0,3.3,low
bhairava-deluxe-hindu-military-hotel::rajajinagar,Bhairava Deluxe Hindu Military Hotel,rajajinagar,south indian,400.0,3.4,low
indian-chicken-biryani-point::rajajinagar,Indian Chicken Biryani Point,rajajinagar,biryani,300.0,3.3,low
davanagere-bene-dosa-hotel::rajajinagar,Davanagere Bene Dosa Hotel,rajajinagar,south indian,100.0,3.3,low
goli-vada-pav-no-1::yeshwantpur,Goli Vada Pav No. 1,yeshwantpur,street food,200.0,3.3,low
mahalakshmi-refreshments::rajajinagar,Mahalakshmi Refreshments,rajajinagar,south indian,200.0,3.7,low
karnataka-biryani-point::rajajinagar,Karnataka Biryani Point,rajajinagar,"biryani, kebab",250.0,3.3,low
antigravity::marathahalli,ANTIGRAVITY,marathahalli,"continental, north indian, chinese, bbq",1500.0,4.4,medium
ab-s---absolute-barbecues::marathahalli,AB's - Absolute Barbecues,marathahalli,"european, mediterranean, north indian, bbq",1600.0,4.8,medium
the-globe-grub::marathahalli,The Globe Grub,marathahalli,"continental, north indian, asian, italian",1300.0,4.8,medium
flechazo::marathahalli,Flechazo,marathahalli,"asian, mediterranean, north indian, bbq",1400.0,4.7,medium
3b-s---buddies-bar-barbecues::marathahalli,"3B's - Buddies, Bar & Barbecues",marathahalli,"north indian, mediterranean, european, bbq",1100.0,4.5,medium
melange---radisson-blu::marathahalli,Melange - Radisson Blu,marathahalli,"north indian, continental, chinese, south indian",2700.0,4.5,high
barbeque-nation::marathahalli,Barbeque Nation,marathahalli,"north indian, european, mediterranean, bbq, kebab",1600.0,4.3,medium
bold::marathahalli,Bold,marathahalli,"modern indian, continental, north indian",1500.0,3.9,medium
brunchilly::marathahalli,Brunchilly,marathahalli,"north indian, continental",1300.0,4.0,medium
seapot::marathahalli,SEAPOT,marathahalli,"north indian, south indian",600.0,3.5,low
spice-darbar::marathahalli,Spice Darbar,marathahalli,"mughlai, north indian, continental",1000.0,3.9,medium
the-mint-resto-bar::marathahalli,The Mint Resto Bar,marathahalli,"north indian, chinese, andhra",1000.0,2.6,medium
earthen-bowl::marathahalli,Earthen Bowl,marathahalli,"cafe, italian",700.0,3.9,low
lassi-bistro::marathahalli,Lassi Bistro,marathahalli,"cafe, fast food, beverages",150.0,3.6,low
coffee-mug-cafe::marathahalli,Coffee Mug Cafe,marathahalli,"cafe, chinese, north indian, fast food",400.0,3.7,low
pizza-home::marathahalli,Pizza Home,marathahalli,"cafe, pizza, continental, south indian",600.0,2.9,low
cafaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa-delight::marathahalli,CafÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂ© Delight,marathahalli,"cafe, italian",400.0,3.2,low
nakkala-s-food-hunt::marathahalli,Nakkala's Food Hunt,marathahalli,"north indian, chinese",600.0,2.4,low
hodge-podge::whitefield,Hodge Podge,whitefield,"desserts, cafe",300.0,3.6,low
biryani-bar::marathahalli,Biryani Bar,marathahalli,biryani,500.0,3.2,low
midnight-food-point::marathahalli,Midnight Food Point,marathahalli,"north indian, chinese, mughlai, biryani",500.0,2.6,low
zangos-grill::marathahalli,Zangos Grill,marathahalli,"bbq, fast food",300.0,3.6,low
behrouz-biryani::cv-raman-nagar,Behrouz Biryani,cv raman nagar,biryani,650.0,4.0,low
domino-s-pizza::marathahalli,Domino's Pizza,marathahalli,"pizza, fast food",400.0,2.4,low
chai-point::marathahalli,Chai Point,marathahalli,"fast food, beverages",250.0,3.8,low
delight-food::marathahalli,Delight food,marathahalli,"north indian, south indian",250.0,3.1,low
punjab-di-rasoi::whitefield,Punjab Di Rasoi,whitefield,north indian,400.0,3.3,low
punjabi-food-joint::marathahalli,Punjabi Food Joint,marathahalli,"north indian, south indian",400.0,3.4,low
shanmukha::marathahalli,Shanmukha,marathahalli,"biryani, andhra, north indian, chinese",800.0,3.9,low
nandhana-palace::marathahalli,Nandhana Palace,marathahalli,"andhra, biryani, north indian, chinese",800.0,4.2,low
xtreme-sports-bar::marathahalli,Xtreme Sports Bar,marathahalli,"continental, north indian, chinese, lebanese",1400.0,3.8,medium
box8--desi-meals::brookefield,BOX8- Desi Meals,brookefield,"north indian, mughlai, fast food",500.0,4.2,low
sizzling-pasto::marathahalli,Sizzling Pasto,marathahalli,"continental, chinese, north indian",1100.0,4.1,medium
anjappaar::marathahalli,Anjappaar,marathahalli,"chettinad, south indian",650.0,3.9,low
me-and-my-cake::marathahalli,Me And My Cake,marathahalli,"bakery, desserts",500.0,3.5,low
off-d-hook::marathahalli,Off D' Hook,marathahalli,"continental, biryani, pizza, north indian, chinese, momos, andhra, kebab",800.0,3.7,low
the-yummy-box::marathahalli,The Yummy Box,marathahalli,"north indian, chinese",200.0,3.8,low
freshmenu::east-bangalore,FreshMenu,east bangalore,"healthy food, chinese, biryani, north indian, continental, salad, american, burger",450.0,2.8,low
burger-bite-house::kaggadasapura,Burger Bite House,kaggadasapura,"burger, fast food, desserts",400.0,2.6,low
kolkata-biriyani::marathahalli,Kolkata Biriyani,marathahalli,"biryani, bengali",300.0,3.9,low
bhagini::marathahalli,Bhagini,marathahalli,"andhra, south indian, chinese, north indian",800.0,2.0,low
biryani-kabab-corner::marathahalli,Biryani & Kabab Corner,marathahalli,"north indian, chinese, biryani, andhra",450.0,3.7,low
frozen-bite::kaggadasapura,Frozen Bite,kaggadasapura,beverages,250.0,3.3,low
night-panda::marathahalli,Night Panda,marathahalli,"fast food, north indian, chinese",500.0,3.4,low
indian-paratha-company::marathahalli,Indian Paratha Company,marathahalli,north indian,500.0,3.5,low
kanti-s::marathahalli,Kanti's,marathahalli,"mithai, street food",300.0,3.8,low
royal-biriyani-house::kaggadasapura,Royal Biriyani House,kaggadasapura,"hyderabadi, biryani, north indian, chinese",700.0,4.0,low
food-theory::marathahalli,Food Theory,marathahalli,"biryani, north indian, italian, chinese, sandwich, desserts",500.0,2.8,low
hotel-crossroads::marathahalli,Hotel Crossroads,marathahalli,"andhra, biryani",650.0,3.6,low
california-burrito::marathahalli,California Burrito,marathahalli,"mexican, fast food",400.0,3.8,low
cakes-wagon::marathahalli,Cakes Wagon,marathahalli,"desserts, bakery",300.0,3.4,low
shahi-grill::marathahalli,Shahi Grill,marathahalli,"north indian, chinese",400.0,3.4,low
indiana-burgers::brookefield,Indiana Burgers,brookefield,burger,300.0,3.1,low
1to3-kitchen::marathahalli,1TO3 Kitchen,marathahalli,"north indian, chinese, continental, italian, south indian",800.0,3.1,low
la-mirch::marathahalli,La Mirch,marathahalli,"north indian, kashmiri",400.0,3.2,low
eat-well::marathahalli,Eat Well,marathahalli,"north indian, chinese",400.0,3.0,low
punjab-da-zaika::marathahalli,Punjab Da Zaika,marathahalli,north indian,450.0,3.8,low
the-eatery-cafe-restaurant::marathahalli,The Eatery Cafe & Restaurant,marathahalli,fast food,800.0,3.8,low
indulge-cupcakes::marathahalli,Indulge Cupcakes,marathahalli,"bakery, desserts",500.0,3.8,low
mojo-pizza---2x-toppings::marathahalli,Mojo Pizza - 2X Toppings,marathahalli,pizza,600.0,4.2,low
malabar-tasty-restaurant::marathahalli,Malabar Tasty Restaurant,marathahalli,"kerala, north indian, chinese, south indian",450.0,3.0,low
oye-amritsar::marathahalli,Oye Amritsar,marathahalli,north indian,600.0,3.7,low
orchard-fresh::marathahalli,Orchard Fresh,marathahalli,"ice cream, desserts",400.0,3.4,low
mast-biryani---night-express::east-bangalore,Mast Biryani - Night Express,east bangalore,"north indian, biryani, fast food",500.0,3.5,low
hungry-birds::marathahalli,Hungry Birds,marathahalli,"north indian, biryani, chinese",500.0,3.0,low
vishal-sweets-snacks-breakfast::marathahalli,"Vishal Sweets, Snacks & Breakfast",marathahalli,"mithai, street food",250.0,3.6,low
andhra-vantillu::marathahalli,Andhra Vantillu,marathahalli,"south indian, north indian",350.0,3.3,low
mayuri-multicuisine-restaurant::marathahalli,Mayuri Multicuisine Restaurant,marathahalli,north indian,500.0,3.6,low
new-madhuram::marathahalli,New Madhuram,marathahalli,"andhra, biryani",250.0,3.4,low
mcdonald-s::marathahalli,McDonald's,marathahalli,"fast food, burger, beverages, cafe, desserts",500.0,3.3,low
indian-chaps-house::marathahalli,Indian Chaps House,marathahalli,north indian,400.0,3.7,low
amchoor::marathahalli,Amchoor,marathahalli,"north indian, beverages",250.0,3.8,low
mandya-umesh-nati-style-hotel::marathahalli,Mandya Umesh Nati Style Hotel,marathahalli,south indian,350.0,3.4,low
sree-saravana-bhavan::marathahalli,Sree Saravana Bhavan,marathahalli,south indian,400.0,3.2,low
flavours24::marathahalli,Flavours24,marathahalli,"desserts, ice cream",250.0,3.3,low
mk-dabbawala::marathahalli,MK Dabbawala,marathahalli,north indian,400.0,3.2,low
aaha-andhra::marathahalli,Aaha Andhra,marathahalli,"andhra, biryani, north indian",900.0,3.4,medium
chatpata-chaat-station::marathahalli,Chatpata Chaat Station,marathahalli,"north indian, street food, chinese",500.0,3.5,low
apple-cafe::marathahalli,Apple Cafe,marathahalli,"beverages, fast food",300.0,3.3,low
just-bake::marathahalli,Just Bake,marathahalli,bakery,400.0,3.7,low
uma-s-home-food::marathahalli,Uma's Home Food,marathahalli,healthy food,300.0,3.6,low
kichukkhon::marathahalli,Kichukkhon,marathahalli,"bengali, oriya",250.0,2.9,low
home-food-punjabi-dhabha::marathahalli,Home Food Punjabi Dhabha,marathahalli,"north indian, chinese",350.0,3.1,low
laziz::marathahalli,Laziz,marathahalli,"north indian, chinese",300.0,3.9,low
new-aroma::marathahalli,New Aroma,marathahalli,chinese,250.0,3.3,low
lord-of-combos::marathahalli,Lord of Combos,marathahalli,north indian,500.0,3.3,low
tintin-da-dhaba::marathahalli,Tintin Da Dhaba,marathahalli,north indian,500.0,3.4,low
balaji-abhiruchi-multicuisine-restaurant::marathahalli,Balaji Abhiruchi Multicuisine Restaurant,marathahalli,"south indian, north indian, chinese",550.0,3.4,low
patiala-zone::marathahalli,Patiala Zone,marathahalli,"north indian, mughlai",400.0,3.1,low
rajwadi::brookefield,Rajwadi,brookefield,"north indian, street food",500.0,3.6,low
baba-bhature::marathahalli,Baba Bhature,marathahalli,north indian,200.0,3.7,low
spice-affair::marathahalli,Spice Affair,marathahalli,"north indian, chinese",600.0,3.6,low
punjabi-tadka::marathahalli,Punjabi Tadka,marathahalli,"north indian, chinese",400.0,2.3,low
rawalpindi-express::marathahalli,Rawalpindi Express,marathahalli,north indian,300.0,3.4,low
mandya-naati-style-hotel::marathahalli,Mandya Naati Style Hotel,marathahalli,south indian,300.0,3.3,low
pakwan-family-restaurant::marathahalli,Pakwan Family Restaurant,marathahalli,"north indian, chinese",400.0,3.4,low
sri-krishnar-sweets::marathahalli,Sri Krishnar Sweets,marathahalli,"street food, mithai",150.0,3.3,low
desi-vibes::marathahalli,Desi Vibes,marathahalli,north indian,300.0,2.9,low
godhavari::marathahalli,Godhavari,marathahalli,"seafood, andhra",1000.0,3.3,medium
ambur-hot-dum-biryani::marathahalli,Ambur Hot Dum Biryani,marathahalli,"biryani, chinese",300.0,3.4,low
hongkong-garden::kaggadasapura,Hongkong Garden,kaggadasapura,"chinese, thai, seafood, momos",500.0,3.9,low
kfc::marathahalli,KFC,marathahalli,"burger, fast food",450.0,3.9,low
biryani-mane::marathahalli,Biryani Mane,marathahalli,"north indian, biryani",600.0,3.6,low
basmati-bar-restaurant::marathahalli,Basmati Bar & Restaurant,marathahalli,"biryani, andhra, north indian, chinese",800.0,3.8,low
davanagere-benne-dosa-hotel::kaggadasapura,Davanagere Benne Dosa Hotel,kaggadasapura,south indian,150.0,3.1,low
crunch-pizzas::marathahalli,Crunch Pizzas,marathahalli,"italian, pizza",600.0,2.8,low
kabab-souq::thippasandra,Kabab Souq,thippasandra,"north indian, chinese, arabian, bbq, middle eastern",400.0,3.8,low
namma-madurai::kaggadasapura,Namma Madurai,kaggadasapura,south indian,200.0,3.0,low
makers-of-milkshakes::marathahalli,Makers of Milkshakes,marathahalli,beverages,300.0,4.0,low
amaravati---pure-veg-restaurant::kaggadasapura,Amaravati - Pure Veg Restaurant,kaggadasapura,"south indian, north indian, chinese",350.0,3.5,low
ubq-by-barbeque-nation::marathahalli,UBQ By Barbeque Nation,marathahalli,"north indian, bbq, biryani, kebab",450.0,3.2,low
grill-hut::kaggadasapura,Grill Hut,kaggadasapura,"fast food, rolls",350.0,3.6,low
lion-king::kaggadasapura,Lion King,kaggadasapura,"chinese, momos",250.0,3.8,low
tiffin-inn-s::marathahalli,Tiffin Inn's,marathahalli,south indian,250.0,3.7,low
cake-dilim::kaggadasapura,Cake Dilim,kaggadasapura,"bakery, fast food, desserts",400.0,3.3,low
longlive-pizza::kaggadasapura,Longlive Pizza,kaggadasapura,"pizza, fast food",400.0,3.2,low
cream-factory::kaggadasapura,Cream Factory,kaggadasapura,desserts,400.0,3.9,low
kritunga-restaurant::whitefield,Kritunga Restaurant,whitefield,"andhra, biryani, north indian, chinese",650.0,3.7,low
artinci-artisanal-ice-cream::marathahalli,Artinci Artisanal Ice Cream,marathahalli,"desserts, ice cream",300.0,4.2,low
kitchen-of-joy::kaggadasapura,Kitchen Of Joy,kaggadasapura,"bengali, north indian, chinese, rolls",500.0,3.8,low
angel-mess::kaggadasapura,Angel Mess,kaggadasapura,south indian,200.0,3.5,low
chai-darbaar::thippasandra,Chai Darbaar,thippasandra,"south indian, chinese, kerala",250.0,3.8,low
treat-kitchen::thippasandra,Treat Kitchen,thippasandra,"north indian, chinese, seafood",400.0,3.8,low
hotel-malabar::kaggadasapura,Hotel Malabar,kaggadasapura,kerala,250.0,3.8,low
agraharam-meal::kaggadasapura,Agraharam Meal,kaggadasapura,"north indian, south indian",300.0,3.7,low
sugarlove::kaggadasapura,SugarLove,kaggadasapura,desserts,1000.0,3.5,medium
bon-baker::whitefield,Bon Baker,whitefield,desserts,1000.0,3.7,medium
the-bengal-rasoi::kaggadasapura,The Bengal Rasoi,kaggadasapura,bengali,350.0,3.2,low
sardar-ka-chullah::marathahalli,Sardar Ka Chullah,marathahalli,north indian,400.0,3.3,low
curries-and-pickles::kaggadasapura,Curries And Pickles,kaggadasapura,"andhra, north indian, biryani",350.0,2.9,low
coorg-diaries::kaggadasapura,Coorg Diaries,kaggadasapura,south indian,400.0,3.5,low
delite-chaat-house::marathahalli,Delite Chaat House,marathahalli,"street food, gujarati",300.0,3.3,low
delicacy::cv-raman-nagar,Delicacy,cv raman nagar,"chinese, thai, momos",500.0,3.8,low
3-leafs::kaggadasapura,3 Leafs,kaggadasapura,"north indian, south indian, chinese",600.0,3.7,low
chellappa-s::kaggadasapura,Chellappa's,kaggadasapura,"chettinad, south indian, north indian",500.0,3.2,low
grand-hotel::old-airport-road,Grand Hotel,old airport road,"hyderabadi, biryani",500.0,3.6,low
mad-over-donuts::itpl-main-road-whitefield,Mad Over Donuts,"itpl main road, whitefield","bakery, desserts, beverages",450.0,3.9,low
desi-zaika::kaggadasapura,Desi Zaika,kaggadasapura,"north indian, chinese, bengali, fast food",450.0,2.8,low
house-of-torte::kaggadasapura,House of Torte,kaggadasapura,"bakery, cafe, burger, fast food",450.0,3.8,low
venad-kitchen::kaggadasapura,Venad Kitchen,kaggadasapura,kerala,300.0,3.8,low
not-just-parathas::kaggadasapura,Not Just Parathas,kaggadasapura,"north indian, chinese",500.0,3.8,low
desi-chinese::east-bangalore,Desi Chinese,east bangalore,"chinese, north indian",400.0,3.6,low
punjabi-tandoor::kaggadasapura,Punjabi Tandoor,kaggadasapura,"north indian, chinese",700.0,3.6,low
sorse::marathahalli,Sorse,marathahalli,"bengali, oriya",650.0,3.7,low
central-cafe::marathahalli,Central Cafe,marathahalli,"beverages, fast food",300.0,3.2,low
thanco-s-naturals-ice-cream::marathahalli,Thanco's Naturals Ice Cream,marathahalli,"ice cream, desserts",450.0,3.6,low
fire-and-ice::kaggadasapura,Fire And Ice,kaggadasapura,"desserts, fast food",300.0,3.7,low
jiyan-swadista::marathahalli,Jiyan Swadista,marathahalli,"chinese, kebab, north indian",300.0,3.4,low
mumaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaas-kitchen::marathahalli,MumÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂÃÂs Kitchen,marathahalli,"north indian, south indian",200.0,3.5,low
foodishq::whitefield,Foodishq,whitefield,north indian,450.0,3.7,low
sgs-non-veg---gundu-pulav::marathahalli,SGS Non Veg - Gundu Pulav,marathahalli,"biryani, fast food",400.0,3.1,low
ice-creamist::kaggadasapura,Ice Creamist,kaggadasapura,"ice cream, desserts",300.0,3.2,low
petoo::marathahalli,Petoo,marathahalli,"biryani, north indian, andhra",450.0,3.8,low
delhi-delight-food-cafe::jeevan-bhima-nagar,Delhi Delight Food Cafe,jeevan bhima nagar,"chinese, north indian",200.0,3.1,low
bfc-family-restaurant::kaggadasapura,BFC Family Restaurant,kaggadasapura,"north indian, biryani, chinese, rolls",600.0,3.2,low
infinity-family-restaurant::marathahalli,Infinity Family Restaurant,marathahalli,"north indian, chinese",500.0,3.6,low
strawbees::kaggadasapura,Strawbees,kaggadasapura,"bakery, desserts",350.0,3.8,low
tandoori-chowk::marathahalli,Tandoori Chowk,marathahalli,"north indian, chinese",400.0,3.5,low
hungree-belly::kaggadasapura,Hungree Belly,kaggadasapura,"continental, north indian, chinese, bengali",800.0,4.0,low
chopstick-kitchen::kaggadasapura,Chopstick Kitchen,kaggadasapura,"chinese, momos",600.0,3.4,low
swad-punjabi-dhaba::thippasandra,Swad Punjabi Dhaba,thippasandra,north indian,300.0,3.6,low
us-pizza::kaggadasapura,US Pizza,kaggadasapura,"pizza, italian, salad",500.0,2.4,low
new-tandoor-fusion::kaggadasapura,New Tandoor Fusion,kaggadasapura,"north indian, chinese",350.0,3.1,low
pait-full::kaggadasapura,Pait Full,kaggadasapura,"north indian, chinese, biryani",750.0,3.8,low
big-chick-fried-chicken::kaggadasapura,Big Chick Fried Chicken,kaggadasapura,fast food,400.0,3.5,low
romy-s-kitchen::marathahalli,Romy's Kitchen,marathahalli,"north indian, chinese, italian",450.0,3.1,low
sri-udupi-deluxe::marathahalli,Sri Udupi Deluxe,marathahalli,"north indian, chinese, south indian, fast food",400.0,3.5,low
new-milestone-restaurant::marathahalli,New Milestone Restaurant,marathahalli,north indian,700.0,3.4,low
food-box--the-taste-of-odisha::marathahalli,Food Box -The Taste Of Odisha,marathahalli,"chinese, oriya, bengali, north indian",350.0,3.2,low
